epoch,train_loss,val_loss,pesq,lr
44,3.0673186644431083,3.2742910981178284,1.8699727058410645,0.0004997168357528014
45,3.1142598159851564,3.2653005719184875,1.8658027648925781,0.0004996665618788689
46,3.0323995121063723,3.2377318739891052,1.8803179264068604,0.0004996121851155053
47,3.137826819573679,3.226883590221405,1.9432992935180664,0.0004995537063581028
48,3.1060033209862246,3.186489373445511,1.9022226333618164,0.0004994911265695991
49,3.0165178564287003,3.2011135816574097,1.8838826417922974,0.0004994244467804614
50,2.953408243194703,3.2684672474861145,1.9326467514038086,0.0004993536680886694
51,3.0578445273060955,3.223101556301117,1.875675916671753,0.0004992787916596968
52,3.0421745373356726,3.1420246362686157,1.9322013854980469,0.000499199818726493
53,3.0153101932617927,3.2502067387104034,1.850550651550293,0.0004991167505894621
54,2.996090083352981,3.23345023393631,1.9389771223068237,0.0004990295886164416
55,3.067936681932019,3.167649120092392,1.9170001745224,0.00049893833424268
56,2.922187682121031,3.1366852521896362,1.9143370389938354,0.0004988429889708131
57,3.00949518142208,3.079611226916313,1.9440207481384277,0.0004987435543708394
58,3.010501580853616,3.093837797641754,1.9426634311676025,0.0004986400320800941
59,2.9355066380193158,3.0325326919555664,1.9511817693710327,0.0004985324238032219
60,3.006387181820408,3.1365033984184265,1.936453938484192,0.0004984207313121496
61,2.9536274344690385,3.163405418395996,1.9027854204177856,0.0004983049564460562
62,2.867606818675995,3.142701268196106,2.0000839233398438,0.0004981851011113433
63,2.844434855445739,3.141647309064865,1.9250404834747314,0.0004980611672816028
64,2.8855824182110448,3.0282481908798218,1.9879343509674072,0.0004979331569975855
65,2.8033939830718504,3.0881891697645187,1.9726841449737549,0.0004978010723671665
66,2.8062969292363813,3.00824074447155,1.9750757217407227,0.0004976649155653113
67,2.8612843117406292,3.0318216681480408,1.9880757331848145,0.0004975246888340396
68,2.8574805721159904,3.1128447353839874,1.951644778251648,0.0004973803944823877
69,2.8283504978302987,2.992686226963997,1.975085973739624,0.0004972320348863722
70,2.7989621700779086,3.076680690050125,1.9508914947509766,0.0004970796124889494
71,2.826424710212215,2.966877803206444,2.02467679977417,0.0004969231297999753
72,2.8853140607956917,2.9444277584552765,2.0138988494873047,0.0004967625893961648
73,2.7009227814212924,2.9185297191143036,2.028355121612549,0.0004965979939210489
74,2.6148760088028444,3.0396352410316467,1.977402925491333,0.0004964293460849312
75,2.79826896613644,3.099012792110443,1.955221176147461,0.0004962566486648432
76,2.746411265865449,3.0779838263988495,1.9142816066741943,0.000496079904504499
77,2.7093573866351957,2.9659367948770523,2.012563705444336,0.000495899116514248
78,2.7332184930001535,2.9328511357307434,2.0424692630767822,0.000495714287671027
79,2.698460013635697,2.9852701872587204,2.088574171066284,0.0004955254210183115
80,2.717386305332184,2.848167821764946,2.058405637741089,0.0004953325196660652
81,2.686064302921295,2.943343162536621,2.0323259830474854,0.0004951355867906892
82,2.671999648694069,2.830024003982544,2.0473108291625977,0.0004949346256349694
83,2.662972584847481,2.9309241771698,2.045438766479492,0.0004947296395080232
84,2.7003338606126848,2.861985430121422,2.0673036575317383,0.0004945206317852449
85,2.6935215054019803,2.905651807785034,2.0346310138702393,0.0004943076059082504
86,2.696433050017203,2.8162104934453964,2.0739076137542725,0.0004940905653848202
87,2.6913670666756166,2.8128212243318558,2.1162173748016357,0.0004938695137888418
88,2.645384857731481,2.798926278948784,2.117281913757324,0.0004936444547602511
89,2.6711861145111824,2.80337256193161,2.1087262630462646,0.0004934153920049715
90,2.6648141030342347,2.7880859076976776,2.0707149505615234,0.0004931823292948545
91,2.6282082565369143,2.7801101058721542,2.0850675106048584,0.0004929452704676161
92,2.6571707744752207,2.8205367773771286,2.0819315910339355,0.0004927042194267742
93,2.5881994539691555,2.8018092960119247,2.116594076156616,0.0004924591801415844
94,2.66310348433833,2.7949604392051697,2.1058549880981445,0.0004922101566469747
95,2.566453820274722,2.7683781683444977,2.142068862915039,0.0004919571530434784
96,2.638528577743038,2.8757021725177765,2.0407867431640625,0.0004917001734971676
97,2.57084075866207,2.750686377286911,2.081434726715088,0.0004914392222395839
98,2.6735513517933507,2.8373479694128036,2.0506439208984375,0.0004911743035676688
99,2.597729431044671,2.7848962992429733,2.134631633758545,0.000490905421843693
100,2.5383147635767536,2.6836294382810593,2.139559745788574,0.000490632581495185
101,2.570162246304174,2.7078757882118225,2.1508800983428955,0.0004903557870148573
102,2.5990713853989877,2.6939599961042404,2.120940923690796,0.0004900750429605332
103,2.5530234440680473,2.6995038390159607,2.121346950531006,0.0004897903539550715
104,2.5469027776871958,2.726233959197998,2.1502180099487305,0.0004895017246862901
105,2.628140036136873,2.6877968162298203,2.119680881500244,0.0004892091599068893
106,2.4394848635119777,2.755119636654854,2.1441073417663574,0.0004889126644343733
107,2.485680955071603,2.836937114596367,2.041069269180298,0.0004886122431509707
108,2.5321599879572467,2.7513746321201324,2.1018924713134766,0.0004883079010035546
109,2.555341351416803,2.7639791816473007,2.114365577697754,0.00048799964300356036
110,2.5303169738861824,2.8339281380176544,2.03318452835083,0.00048768747422690394
111,2.4778118229681447,2.7044929414987564,2.1562232971191406,0.0004873713998138977
112,2.553821104188119,2.6818862855434418,2.169665575027466,0.000487051424969166
113,2.4589787240951293,2.873788967728615,2.0880346298217773,0.0004867275549615596
114,2.5070934064926638,2.6452447175979614,2.1699955463409424,0.0004863997951240687
115,2.4830266044985865,2.670555740594864,2.171229839324951,0.0004860681508537351
116,2.509706054964373,2.6893294602632523,2.1331560611724854,0.00048573262761156363
117,2.4457003743417802,2.6762253493070602,2.138033866882324,0.00048539323092243187
118,2.430103621175212,2.610435590147972,2.165839910507202,0.0004850499663749993
119,2.513938388516826,2.683744341135025,2.1647236347198486,0.0004847028396216156
120,2.5411569802991805,2.75296451151371,2.1080877780914307,0.00048435185637822696
121,2.3906896268167803,2.6443062126636505,2.201824188232422,0.00048399702242428233
122,2.4833582485875776,2.7242082953453064,2.148296356201172,0.00048363834360263836
123,2.4361937488279035,2.719688653945923,2.1574244499206543,0.0004832758258194628
124,2.481925643259479,2.7199582010507584,2.1789700984954834,0.0004829094750441378
125,2.5452272372861064,2.7834542095661163,2.1404871940612793,0.000482539297309161
126,2.506335021988038,2.7219144850969315,2.146639823913574,0.00048216529871004666
127,2.431672082793328,2.661943733692169,2.131971836090088,0.00048178748540522503
128,2.448528528213501,2.5939826369285583,2.186558246612549,0.00048140586361594104
129,2.511663208084722,2.5996540039777756,2.191321611404419,0.0004810204396261519
130,2.3948619019600654,2.5970921963453293,2.1944894790649414,0.00048063121978242346
131,2.388134667950292,2.6281404942274094,2.2208104133605957,0.0004802382104938261
132,2.4872188529660626,2.683438628911972,2.1219053268432617,0.00047984141823182857
133,2.4324502329672537,2.5832386016845703,2.1382391452789307,0.00047944084953019194
134,2.423280837074403,2.6099146753549576,2.218034267425537,0.0004790365109848619
135,2.4476398056553257,2.587630122900009,2.2242908477783203,0.00047862840925385984
136,2.4608753765783002,2.58398774266243,2.2099149227142334,0.00047821655105717396
137,2.3669084906578064,2.5935979783535004,2.1731419563293457,0.0004778009431766476
138,2.4559566167093094,2.5603611022233963,2.2218501567840576,0.0004773815924558683
139,2.354803673682674,2.6186239570379257,2.2229442596435547,0.000476958505800055
140,2.3652577554025958,2.5927210450172424,2.193897008895874,0.0004765316901759441
141,2.454915911920609,2.5804499685764313,2.22973895072937,0.0004761011526116749
142,2.45423787255441,2.618562877178192,2.156477451324463,0.00047566690019667406
143,2.3332747682448356,2.6758333444595337,2.1939496994018555,0.00047522894008153823
144,2.4304122078803276,2.6181140393018723,2.2294211387634277,0.00047478727947791716
145,2.39887015088912,2.6058078706264496,2.191070079803467,0.0004743419256583942
146,2.3553932386059917,2.5611557960510254,2.2205278873443604,0.00047389288595636714
147,2.4108296363584456,2.5156335532665253,2.2144839763641357,0.0004734401677659269
148,2.3967012513068413,2.6178677678108215,2.211247205734253,0.00047298377854173624
149,2.375970926976973,2.5536435544490814,2.2332496643066406,0.00047252372579890684
150,2.3303530639217747,2.575088754296303,2.199986457824707,0.00047206001711287546
