epoch,train_loss,val_loss,pesq,lr
116,2.304917020182456,2.5335273146629333,"tensor(2.2291, device='cuda:0')",0.0009714366632944932
117,2.2525570200335596,2.4937474727630615,"tensor(2.3239, device='cuda:0')",0.000970757189762544
118,2.2292008996009827,2.591186225414276,"tensor(2.1943, device='cuda:0')",0.0009700699727627744
119,2.3432405187237646,2.515489548444748,"tensor(2.2925, device='cuda:0')",0.0009693750236112105
120,2.310681237328437,2.504288211464882,"tensor(2.2721, device='cuda:0')",0.0009686723537512
121,2.2116443630187743,2.4314201027154922,"tensor(2.3050, device='cuda:0')",0.0009679619747532226
122,2.2953271308252887,2.562360718846321,"tensor(2.1797, device='cuda:0')",0.000967243898314701
123,2.24918024001583,2.453133776783943,"tensor(2.2831, device='cuda:0')",0.0009665181362598065
124,2.2656346117296526,2.448006197810173,"tensor(2.3085, device='cuda:0')",0.000965784700539266
125,2.353581363154996,2.515275865793228,"tensor(2.2613, device='cuda:0')",0.0009650436032301641
126,2.298770594981409,2.3848496675491333,"tensor(2.3147, device='cuda:0')",0.0009642948565357449
127,2.258959566393206,2.4488528966903687,"tensor(2.2797, device='cuda:0')",0.0009635384727852102
128,2.3077139046884354,2.5154438614845276,"tensor(2.2430, device='cuda:0')",0.0009627744644335173
129,2.37080079893912,2.5269958823919296,"tensor(2.2740, device='cuda:0')",0.0009620028440611739
130,2.26672903760787,2.4393164962530136,"tensor(2.2765, device='cuda:0')",0.0009612236243740303
131,2.2238610540666888,2.417014554142952,"tensor(2.3194, device='cuda:0')",0.0009604368182030709
132,2.3507277138771547,2.4365616142749786,"tensor(2.2907, device='cuda:0')",0.000959642438504202
133,2.2466107030068674,2.4104858338832855,"tensor(2.3021, device='cuda:0')",0.0009588404983580397
134,2.254903683739324,2.399786040186882,"tensor(2.3140, device='cuda:0')",0.0009580310109696936
135,2.2910674079771964,2.4260975420475006,"tensor(2.2994, device='cuda:0')",0.0009572139896685492
136,2.2538270431180156,2.525959700345993,"tensor(2.2566, device='cuda:0')",0.0009563894479080498
137,2.2246285350091997,2.4109917730093002,"tensor(2.3091, device='cuda:0')",0.0009555573992654729
138,2.27483485398754,2.474474713206291,"tensor(2.2401, device='cuda:0')",0.0009547178574417083
139,2.2254205788335493,2.3656492084264755,"tensor(2.3231, device='cuda:0')",0.000953870836261032
140,2.1998771371379977,2.4755724519491196,"tensor(2.2823, device='cuda:0')",0.0009530163496708782
141,2.310631352086221,2.44268661737442,"tensor(2.2885, device='cuda:0')",0.0009521544117416099
142,2.3738977139995945,2.6442183554172516,"tensor(2.1658, device='cuda:0')",0.0009512850366662875
143,2.1574149208684124,2.4195973575115204,"tensor(2.3114, device='cuda:0')",0.0009504082387604344
144,2.2842991621263566,2.603648215532303,"tensor(2.1744, device='cuda:0')",0.0009495240324618021
145,2.22697611008921,2.4178232103586197,"tensor(2.3137, device='cuda:0')",0.000948632432330132
146,2.180450993199502,2.4827610701322556,"tensor(2.3034, device='cuda:0')",0.0009477334530469155
147,2.25636875437152,2.4954336881637573,"tensor(2.2697, device='cuda:0')",0.0009468271094151524
148,2.2501994486778014,2.4660080820322037,"tensor(2.2676, device='cuda:0')",0.0009459134163591073
149,2.20621806767679,2.4096502512693405,"tensor(2.2991, device='cuda:0')",0.0009449923889240641
150,2.1703408129753603,2.4010063111782074,"tensor(2.3323, device='cuda:0')",0.0009440640422760774
151,2.2452492060199862,2.4005824476480484,"tensor(2.3146, device='cuda:0')",0.0009431283917017235
152,2.189638070521816,2.4379073083400726,"tensor(2.3085, device='cuda:0')",0.0009421854526078483
153,2.1958620567475595,2.3794807344675064,"tensor(2.2852, device='cuda:0')",0.000941235240521314
154,2.210521598016062,2.419245660305023,"tensor(2.3097, device='cuda:0')",0.000940277771088743
155,2.166149018272277,2.3780197501182556,"tensor(2.3396, device='cuda:0')",0.0009393130600762606
156,2.1817406915849253,2.365706905722618,"tensor(2.3443, device='cuda:0')",0.0009383411233692353
157,2.1902419405598796,2.4639160186052322,"tensor(2.2681, device='cuda:0')",0.0009373619769720167
158,2.11389212646792,2.4145001620054245,"tensor(2.3152, device='cuda:0')",0.0009363756370076729
159,2.1465224585225506,2.4433711767196655,"tensor(2.3041, device='cuda:0')",0.0009353821197177244
160,2.19508937674184,2.4762829393148422,"tensor(2.3300, device='cuda:0')",0.0009343814414618767
161,2.2115455865859985,2.4068523943424225,"tensor(2.3436, device='cuda:0')",0.0009333736187177511
162,2.1525799055253305,2.445887193083763,"tensor(2.2802, device='cuda:0')",0.0009323586680806131
163,2.191710718216435,2.473468318581581,"tensor(2.3085, device='cuda:0')",0.0009313366062630998
164,2.1564343590890207,2.4126651287078857,"tensor(2.2906, device='cuda:0')",0.0009303074500949436
165,2.2223495841026306,2.5399685353040695,"tensor(2.2730, device='cuda:0')",0.000929271216522696
166,2.202580944184334,2.4427519142627716,"tensor(2.3377, device='cuda:0')",0.0009282279226094483
167,2.251963265480534,2.4425472766160965,"tensor(2.3239, device='cuda:0')",0.0009271775855345504
168,2.1925732051172564,2.42806713283062,"tensor(2.2806, device='cuda:0')",0.0009261202225933283
169,2.109294839443699,2.3783953189849854,"tensor(2.3130, device='cuda:0')",0.000925055851196799
170,2.1594673895066783,2.4784138202667236,"tensor(2.3142, device='cuda:0')",0.0009239844888713835
171,2.167591392993927,2.3689935952425003,"tensor(2.3208, device='cuda:0')",0.0009229061532586194
172,2.140797734260559,2.4632779359817505,"tensor(2.2814, device='cuda:0')",0.0009218208621148688
173,2.1771005122892317,2.401825100183487,"tensor(2.2995, device='cuda:0')",0.0009207286333110275
174,2.162765477934191,2.400538459420204,"tensor(2.3233, device='cuda:0')",0.0009196294848322292
175,2.159029185771942,2.3689753860235214,"tensor(2.3453, device='cuda:0')",0.0009185234347775505
176,2.099865061621512,2.3744967877864838,"tensor(2.3223, device='cuda:0')",0.0009174105013597128
177,2.1817030329858103,2.5301345884799957,"tensor(2.2462, device='cuda:0')",0.0009162907029047811
178,2.175278469439476,2.4419510513544083,"tensor(2.3092, device='cuda:0')",0.0009151640578518641
179,2.186632712041178,2.431154787540436,"tensor(2.2997, device='cuda:0')",0.0009140305847528096
180,2.134110550726614,2.4004352390766144,"tensor(2.3202, device='cuda:0')",0.0009128903022718987
181,2.1277597277395186,2.383673533797264,"tensor(2.3344, device='cuda:0')",0.0009117432291855388
182,2.168762439681638,2.336515188217163,"tensor(2.3418, device='cuda:0')",0.0009105893843819554
183,2.2369988522221966,2.4343564957380295,"tensor(2.3038, device='cuda:0')",0.0009094287868608786
184,2.1229616865035026,2.5294282287359238,"tensor(2.2655, device='cuda:0')",0.0009082614557332335
185,2.139832019805908,2.3998118340969086,"tensor(2.3448, device='cuda:0')",0.0009070874102208226
186,2.208234915810247,2.347092881798744,"tensor(2.3667, device='cuda:0')",0.000905906669656011
187,2.246819721114251,2.3810505121946335,"tensor(2.3247, device='cuda:0')",0.0009047192534814076
188,2.1628008657886135,2.4539907574653625,"tensor(2.2472, device='cuda:0')",0.0009035251812495447
189,2.143376111984253,2.35168394446373,"tensor(2.3472, device='cuda:0')",0.0009023244726225561
190,2.1697976781475927,2.362300232052803,"tensor(2.3488, device='cuda:0')",0.0009011171473718544
191,2.178626698832358,2.4040462523698807,"tensor(2.3282, device='cuda:0')",0.0008999032253778032
192,2.1319403167693847,2.4024455845355988,"tensor(2.3527, device='cuda:0')",0.0008986827266293919
193,2.207281658726354,2.368436336517334,"tensor(2.3365, device='cuda:0')",0.0008974556712239057
194,2.1671430949241883,2.4530221223831177,"tensor(2.3550, device='cuda:0')",0.0008962220793665945
195,2.133692201106779,2.383611246943474,"tensor(2.2823, device='cuda:0')",0.0008949819713703402
196,2.064413541747678,2.3284266740083694,"tensor(2.3104, device='cuda:0')",0.0008937353676553227
197,2.0908459463427143,2.344353273510933,"tensor(2.3312, device='cuda:0')",0.0008924822887486834
198,2.125622134054861,2.3423878997564316,"tensor(2.3751, device='cuda:0')",0.0008912227552841868
199,2.0913412436362235,2.4043606966733932,"tensor(2.3345, device='cuda:0')",0.0008899567880018811
200,2.152509020220849,2.319677844643593,"tensor(2.3723, device='cuda:0')",0.000888684407747757
201,2.072323647237593,2.455803394317627,"tensor(2.2920, device='cuda:0')",0.000887405635473404
202,2.135879268569331,2.484009698033333,"tensor(2.3007, device='cuda:0')",0.0008861204922356653
203,2.1268608762371923,2.352330282330513,"tensor(2.3336, device='cuda:0')",0.0008848289991962913
204,2.094049938263432,2.403722882270813,"tensor(2.3398, device='cuda:0')",0.0008835311776215912
205,2.105363063273891,2.372695878148079,"tensor(2.3439, device='cuda:0')",0.0008822270488820828
206,2.1645665264898732,2.4010367542505264,"tensor(2.3034, device='cuda:0')",0.0008809166344521403
207,2.09960175137366,2.317135989665985,"tensor(2.3378, device='cuda:0')",0.000879599955909641
208,2.1323594066404525,2.309722527861595,"tensor(2.2778, device='cuda:0')",0.0008782770349356103
209,2.134611793102757,2.3275812715291977,"tensor(2.3744, device='cuda:0')",0.0008769478933138637
210,2.160670680384482,2.3632817417383194,"tensor(2.3087, device='cuda:0')",0.0008756125529306493
211,2.133526630939976,2.38040754199028,"tensor(2.3147, device='cuda:0')",0.000874271035774286
212,2.096477360494675,2.3594203293323517,"tensor(2.3562, device='cuda:0')",0.0008729233639348031
213,2.074147480149423,2.359594315290451,"tensor(2.3260, device='cuda:0')",0.0008715695596035754
214,2.04829962407389,2.3518915474414825,"tensor(2.3582, device='cuda:0')",0.0008702096450729577
215,2.1133816992082903,2.440259739756584,"tensor(2.2652, device='cuda:0')",0.0008688436427359185
216,2.0815969628672444,2.393840581178665,"tensor(2.2685, device='cuda:0')",0.0008674715750856712
217,2.065219781091136,2.3178898096084595,"tensor(2.3483, device='cuda:0')",0.0008660934647153027
218,2.0885495024342693,2.4211612343788147,"tensor(2.3443, device='cuda:0')",0.0008647093343174021
219,2.139825430608565,2.5603874921798706,"tensor(2.1874, device='cuda:0')",0.0008633192066836878
220,2.1205013432810382,2.4131410270929337,"tensor(2.2582, device='cuda:0')",0.0008619231047046305
221,2.0795238037263193,2.3777463734149933,"tensor(2.3598, device='cuda:0')",0.0008605210513690779
222,2.1561036186833538,2.335200399160385,"tensor(2.3336, device='cuda:0')",0.0008591130697638748
223,2.041038801593165,2.3327318876981735,"tensor(2.3383, device='cuda:0')",0.0008576991830734836
224,2.1448248740165465,2.3164088279008865,"tensor(2.3606, device='cuda:0')",0.0008562794145796033
225,2.1835034604995482,2.369677484035492,"tensor(2.2977, device='cuda:0')",0.0008548537876607847
226,2.1570888180886545,2.3078694194555283,"tensor(2.3310, device='cuda:0')",0.000853422325792046
227,2.095529729320157,2.3404213041067123,"tensor(2.3418, device='cuda:0')",0.0008519850525444863
228,2.1023983090154585,2.3501834124326706,"tensor(2.3175, device='cuda:0')",0.000850541991584898
229,2.0946351251294537,2.3213502317667007,"tensor(2.3356, device='cuda:0')",0.0008490931666753764
230,2.1277514811485045,2.422488510608673,"tensor(2.2908, device='cuda:0')",0.0008476386016729281
231,2.1427657873399797,2.3703489005565643,"tensor(2.3351, device='cuda:0')",0.0008461783205290795
232,2.108796940695855,2.3451777696609497,"tensor(2.3137, device='cuda:0')",0.0008447123472894807
233,2.1471697149738187,2.308667868375778,"tensor(2.3759, device='cuda:0')",0.0008432407060935111
234,2.131761316330202,2.423829197883606,"tensor(2.2782, device='cuda:0')",0.000841763421173881
235,2.1307573145435703,2.338954284787178,"tensor(2.3420, device='cuda:0')",0.0008402805168562326
236,2.1321494348587526,2.3152294903993607,"tensor(2.3550, device='cuda:0')",0.0008387920175587404
237,2.0663736501047687,2.3176255971193314,"tensor(2.3276, device='cuda:0')",0.0008372979477917072
238,2.0565553384442485,2.3234753757715225,"tensor(2.3325, device='cuda:0')",0.0008357983321571625
239,2.0680322204866717,2.292725130915642,"tensor(2.3665, device='cuda:0')",0.0008342931953484565
240,2.1132783985907033,2.390261635184288,"tensor(2.3468, device='cuda:0')",0.0008327825621498533
241,2.1208944782134025,2.380394399166107,"tensor(2.2802, device='cuda:0')",0.0008312664574361234
242,2.0431510671492545,2.3795203864574432,"tensor(2.3010, device='cuda:0')",0.0008297449061721332
243,2.102478527253674,2.250891327857971,"tensor(2.3909, device='cuda:0')",0.0008282179334124347
244,2.1272234570595527,2.4706473350524902,"tensor(2.2357, device='cuda:0')",0.0008266855643008532
245,2.0685028760663924,2.331418290734291,"tensor(2.3396, device='cuda:0')",0.0008251478240700722
246,2.137478215079154,2.3135750889778137,"tensor(2.3340, device='cuda:0')",0.0008236047380412184
247,2.1093942369184187,2.4450008273124695,"tensor(2.3099, device='cuda:0')",0.0008220563316234453
248,2.0986472368240356,2.3096283078193665,"tensor(2.3717, device='cuda:0')",0.000820502630313514
249,2.034448141051877,2.406455919146538,"tensor(2.2519, device='cuda:0')",0.000818943659695374
250,2.0354944294498813,2.2810081094503403,"tensor(2.3734, device='cuda:0')",0.000817379445439741
251,2.131561302369641,2.333419755101204,"tensor(2.3083, device='cuda:0')",0.0008158100133036755
252,2.15100065354378,2.2982738465070724,"tensor(2.3560, device='cuda:0')",0.0008142353891301577
253,2.0715026990059884,2.386273056268692,"tensor(2.2783, device='cuda:0')",0.0008126555988476621
254,2.065334335450203,2.3116866797208786,"tensor(2.3669, device='cuda:0')",0.000811070668469731
255,2.0723246989711637,2.359540194272995,"tensor(2.3137, device='cuda:0')",0.0008094806240945455
256,2.12529779249622,2.35270693898201,"tensor(2.3456, device='cuda:0')",0.0008078854919044962
